"";"X.1";"X";"Number";"Group";"Class";"Order";"Family";"Genus";"Species";"Mass";"Lat_deg";"Lon_deg";"Elevation";"Date_original";"Date_start";"Date_end";"Jan";"Feb";"Mar";"Apr";"May";"Jun";"Jul";"Aug";"Sep";"Oct";"Nov";"Dec";"Year1";"Year2";"Year3";"Year4";"FMR_Watt";"FMR_kJday";"TAREFmean";"TALOCmean";"SOLRAD";"RHREFmean";"RHLOCmean";"FMR_M";"Tanomalies";"TMEAN";"Reference"
"411";411;411;7902;"Mammal";"Mammalia";"Chiroptera";"Phyllostomidae";"Glossophaga";"Glossophaga_commissarisi";18,9;10,4166666666667;-84;62;"November - December 2002";"2002-11-01";"2002-12-31";0;0;0;0;0;0;0;0;0;0;1;1;2002;NA;NA;NA;0,686342592592593;59,3;25,96297949;26,20599951;180,3934534;81,42030564;80,88498698;0,345275187515864;0,912979490000001;25,05;"Voigt, C. C., Kelm, D. H., & Visser, G. H. (2006). Field metabolic rates of phytophagous bats: Do pollination strategies of plants make life of nectar-feeders spin faster? Journal of Comparative Physiology B, 176(3), 213-222. https://doi.org/10.1007/s00360-005-0042-y"
"412";412;412;7903;"Mammal";"Mammalia";"Chiroptera";"Phyllostomidae";"Glossophaga";"Glossophaga_commissarisi";18,9;10,4166666666667;-84;62;"November - December 2002";"2002-11-01";"2002-12-31";0;0;0;0;0;0;0;0;0;0;1;1;2002;NA;NA;NA;0,824074074074074;71,2;25,96297949;26,20599951;180,3934534;81,42030564;80,88498698;0,528158699930114;0,912979490000001;25,05;"Voigt, C. C., Kelm, D. H., & Visser, G. H. (2006). Field metabolic rates of phytophagous bats: Do pollination strategies of plants make life of nectar-feeders spin faster? Journal of Comparative Physiology B, 176(3), 213-222. https://doi.org/10.1007/s00360-005-0042-y"
"413";413;413;7904;"Mammal";"Mammalia";"Chiroptera";"Phyllostomidae";"Glossophaga";"Glossophaga_commissarisi";19,4;10,4166666666667;-84;62;"November - December 2002";"2002-11-01";"2002-12-31";0;0;0;0;0;0;0;0;0;0;1;1;2002;NA;NA;NA;0,599537037037037;51,8;25,96297949;26,20599951;180,3934534;81,42030564;80,88498698;0,191311271002686;0,912979490000001;25,05;"Voigt, C. C., Kelm, D. H., & Visser, G. H. (2006). Field metabolic rates of phytophagous bats: Do pollination strategies of plants make life of nectar-feeders spin faster? Journal of Comparative Physiology B, 176(3), 213-222. https://doi.org/10.1007/s00360-005-0042-y"
"414";414;414;7905;"Mammal";"Mammalia";"Chiroptera";"Phyllostomidae";"Glossophaga";"Glossophaga_commissarisi";21,1;10,4166666666667;-84;62;"November - December 2002";"2002-11-01";"2002-12-31";0;0;0;0;0;0;0;0;0;0;1;1;2002;NA;NA;NA;0,643518518518518;55,6;25,96297949;26,20599951;180,3934534;81,42030564;80,88498698;0,201802126305459;0,912979490000001;25,05;"Voigt, C. C., Kelm, D. H., & Visser, G. H. (2006). Field metabolic rates of phytophagous bats: Do pollination strategies of plants make life of nectar-feeders spin faster? Journal of Comparative Physiology B, 176(3), 213-222. https://doi.org/10.1007/s00360-005-0042-y"
"415";415;415;7758;"Mammal";"Mammalia";"Chiroptera";"Phyllostomidae";"Anoura";"Anoura_caudifer";11,25;10,3666666666667;-67,6166666666667;NA;"April 1982";"1982-04-01";"1982-04-30";0;0;0;1;0;0;0;0;0;0;0;0;1982;NA;NA;NA;0,57087962962963;49,324;21,57976002;22,61209383;153,7509331;91,9216812;87,56292355;0,533510170243778;-0,82023998;22,4;"v. Helversen, O., & Reyer, H.-U. (1984). Nectar intake and energy expenditure in a flower visiting bat. Oecologia, 63(2), 178-184. https://doi.org/10.1007/BF00379875"
"416";416;416;7759;"Mammal";"Mammalia";"Chiroptera";"Phyllostomidae";"Anoura";"Anoura_caudifer";11,4;10,3666666666667;-67,6166666666667;NA;"April 1982";"1982-04-01";"1982-04-30";0;0;0;1;0;0;0;0;0;0;0;0;1982;NA;NA;NA;0,643449074074074;55,594;21,57976002;22,61209383;153,7509331;91,9216812;87,56292355;0,6436661440956;-0,82023998;22,4;"v. Helversen, O., & Reyer, H.-U. (1984). Nectar intake and energy expenditure in a flower visiting bat. Oecologia, 63(2), 178-184. https://doi.org/10.1007/BF00379875"
"417";417;417;7760;"Mammal";"Mammalia";"Chiroptera";"Phyllostomidae";"Anoura";"Anoura_caudifer";11,425;10,3666666666667;-67,6166666666667;NA;"April 1982";"1982-04-01";"1982-04-30";0;0;0;1;0;0;0;0;0;0;0;0;1982;NA;NA;NA;0,580555555555556;50,16;21,57976002;22,61209383;153,7509331;91,9216812;87,56292355;0,539236176400348;-0,82023998;22,4;"v. Helversen, O., & Reyer, H.-U. (1984). Nectar intake and energy expenditure in a flower visiting bat. Oecologia, 63(2), 178-184. https://doi.org/10.1007/BF00379875"
"418";418;418;7761;"Mammal";"Mammalia";"Chiroptera";"Phyllostomidae";"Anoura";"Anoura_caudifer";11,5;10,3666666666667;-67,6166666666667;NA;"April 1982";"1982-04-01";"1982-04-30";0;0;0;1;0;0;0;0;0;0;0;0;1982;NA;NA;NA;0,653125;56,43;21,57976002;22,61209383;153,7509331;91,9216812;87,56292355;0,652322029458528;-0,82023998;22,4;"v. Helversen, O., & Reyer, H.-U. (1984). Nectar intake and energy expenditure in a flower visiting bat. Oecologia, 63(2), 178-184. https://doi.org/10.1007/BF00379875"
"419";419;419;7762;"Mammal";"Mammalia";"Chiroptera";"Phyllostomidae";"Anoura";"Anoura_caudifer";11,525;10,3666666666667;-67,6166666666667;NA;"April 1982";"1982-04-01";"1982-04-30";0;0;0;1;0;0;0;0;0;0;0;0;1982;NA;NA;NA;0,575717592592593;49,742;21,57976002;22,61209383;153,7509331;91,9216812;87,56292355;0,524611821667588;-0,82023998;22,4;"v. Helversen, O., & Reyer, H.-U. (1984). Nectar intake and energy expenditure in a flower visiting bat. Oecologia, 63(2), 178-184. https://doi.org/10.1007/BF00379875"
"420";420;420;7763;"Mammal";"Mammalia";"Chiroptera";"Phyllostomidae";"Anoura";"Anoura_caudifer";11,775;10,3666666666667;-67,6166666666667;NA;"April 1982";"1982-04-01";"1982-04-30";0;0;0;1;0;0;0;0;0;0;0;0;1982;NA;NA;NA;0,614421296296296;53,086;21,57976002;22,61209383;153,7509331;91,9216812;87,56292355;0,57426959820836;-0,82023998;22,4;"v. Helversen, O., & Reyer, H.-U. (1984). Nectar intake and energy expenditure in a flower visiting bat. Oecologia, 63(2), 178-184. https://doi.org/10.1007/BF00379875"
"421";421;421;7743;"Mammal";"Mammalia";"Diprotodontia";"Potoroidae";"Aepyprymnus";"Aepyprymnus_rufescens";2700;-28,8833333333333;152,383333333333;NA;"January - March 1987";"1987-01-01";"1987-03-31";1;1;1;0;0;0;0;0;0;0;0;0;1987;NA;NA;NA;17,84375;1541,7;22,30179913;23,55442552;243,7078381;82,5042605;77,9874527;0,0412800534121229;0,301799129999999;22;"Wallis, I. R., & Green, B. (1992). Seasonal Field Energetics of the Rufous Rat-Kangaroo (Aepyprymnus-Rufescens). Australian Journal of Zoology, 40(3), 279-290. https://doi.org/10.1071/zo9920279"
"422";422;422;7744;"Mammal";"Mammalia";"Diprotodontia";"Potoroidae";"Aepyprymnus";"Aepyprymnus_rufescens";2725;-28,8833333333333;152,383333333333;NA;"January - March 1987";"1987-01-01";"1987-03-31";1;1;1;0;0;0;0;0;0;0;0;0;1987;NA;NA;NA;12,8628472222222;1111,35;22,30179913;23,55442552;243,7078381;82,5042605;77,9874527;-0,292646642464387;0,301799129999999;22;"Wallis, I. R., & Green, B. (1992). Seasonal Field Energetics of the Rufous Rat-Kangaroo (Aepyprymnus-Rufescens). Australian Journal of Zoology, 40(3), 279-290. https://doi.org/10.1071/zo9920279"
"423";423;423;7745;"Mammal";"Mammalia";"Diprotodontia";"Potoroidae";"Aepyprymnus";"Aepyprymnus_rufescens";2840;-28,8833333333333;152,383333333333;NA;"January - March 1987";"1987-01-01";"1987-03-31";1;1;1;0;0;0;0;0;0;0;0;0;1987;NA;NA;NA;16,8444444444444;1455,36;22,30179913;23,55442552;243,7078381;82,5042605;77,9874527;-0,0526430053066155;0,301799129999999;22;"Wallis, I. R., & Green, B. (1992). Seasonal Field Energetics of the Rufous Rat-Kangaroo (Aepyprymnus-Rufescens). Australian Journal of Zoology, 40(3), 279-290. https://doi.org/10.1071/zo9920279"
"424";424;424;7746;"Mammal";"Mammalia";"Diprotodontia";"Potoroidae";"Aepyprymnus";"Aepyprymnus_rufescens";2890;-28,8833333333333;152,383333333333;NA;"January - March 1987";"1987-01-01";"1987-03-31";1;1;1;0;0;0;0;0;0;0;0;0;1987;NA;NA;NA;18,9626157407407;1638,37;22,30179913;23,55442552;243,7078381;82,5042605;77,9874527;0,0532767210678251;0,301799129999999;22;"Wallis, I. R., & Green, B. (1992). Seasonal Field Energetics of the Rufous Rat-Kangaroo (Aepyprymnus-Rufescens). Australian Journal of Zoology, 40(3), 279-290. https://doi.org/10.1071/zo9920279"
"425";425;425;7747;"Mammal";"Mammalia";"Diprotodontia";"Potoroidae";"Aepyprymnus";"Aepyprymnus_rufescens";2900;-28,8833333333333;152,383333333333;NA;"January - March 1987";"1987-01-01";"1987-03-31";1;1;1;0;0;0;0;0;0;0;0;0;1987;NA;NA;NA;23,6631944444444;2044,5;22,30179913;23,55442552;243,7078381;82,5042605;77,9874527;0,272248398481458;0,301799129999999;22;"Wallis, I. R., & Green, B. (1992). Seasonal Field Energetics of the Rufous Rat-Kangaroo (Aepyprymnus-Rufescens). Australian Journal of Zoology, 40(3), 279-290. https://doi.org/10.1071/zo9920279"
"426";426;426;7748;"Mammal";"Mammalia";"Diprotodontia";"Potoroidae";"Aepyprymnus";"Aepyprymnus_rufescens";2940;-28,8833333333333;152,383333333333;NA;"January - March 1987";"1987-01-01";"1987-03-31";1;1;1;0;0;0;0;0;0;0;0;0;1987;NA;NA;NA;13,5486111111111;1170,6;22,30179913;23,55442552;243,7078381;82,5042605;77,9874527;-0,295222598972288;0,301799129999999;22;"Wallis, I. R., & Green, B. (1992). Seasonal Field Energetics of the Rufous Rat-Kangaroo (Aepyprymnus-Rufescens). Australian Journal of Zoology, 40(3), 279-290. https://doi.org/10.1071/zo9920279"
"427";427;427;7749;"Mammal";"Mammalia";"Diprotodontia";"Potoroidae";"Aepyprymnus";"Aepyprymnus_rufescens";2940;-28,8833333333333;152,383333333333;NA;"January - March 1987";"1987-01-01";"1987-03-31";1;1;1;0;0;0;0;0;0;0;0;0;1987;NA;NA;NA;17,875462962963;1544,44;22,30179913;23,55442552;243,7078381;82,5042605;77,9874527;-0,0180776517488269;0,301799129999999;22;"Wallis, I. R., & Green, B. (1992). Seasonal Field Energetics of the Rufous Rat-Kangaroo (Aepyprymnus-Rufescens). Australian Journal of Zoology, 40(3), 279-290. https://doi.org/10.1071/zo9920279"
"428";428;428;7750;"Mammal";"Mammalia";"Diprotodontia";"Potoroidae";"Aepyprymnus";"Aepyprymnus_rufescens";3100;-28,8833333333333;152,383333333333;NA;"January - March 1987";"1987-01-01";"1987-03-31";1;1;1;0;0;0;0;0;0;0;0;0;1987;NA;NA;NA;17,1145833333333;1478,7;22,30179913;23,55442552;243,7078381;82,5042605;77,9874527;-0,0996181771279138;0,301799129999999;22;"Wallis, I. R., & Green, B. (1992). Seasonal Field Energetics of the Rufous Rat-Kangaroo (Aepyprymnus-Rufescens). Australian Journal of Zoology, 40(3), 279-290. https://doi.org/10.1071/zo9920279"
"429";429;429;7751;"Mammal";"Mammalia";"Diprotodontia";"Potoroidae";"Aepyprymnus";"Aepyprymnus_rufescens";3115;-28,8833333333333;152,383333333333;NA;"January - March 1987";"1987-01-01";"1987-03-31";1;1;1;0;0;0;0;0;0;0;0;0;1987;NA;NA;NA;16,0665509259259;1388,15;22,30179913;23,55442552;243,7078381;82,5042605;77,9874527;-0,166274828083175;0,301799129999999;22;"Wallis, I. R., & Green, B. (1992). Seasonal Field Energetics of the Rufous Rat-Kangaroo (Aepyprymnus-Rufescens). Australian Journal of Zoology, 40(3), 279-290. https://doi.org/10.1071/zo9920279"
"430";430;430;8206;"Mammal";"Mammalia";"Carnivora";"Hyaenidae";"Proteles";"Proteles_cristata";7275;-28,8333333333333;24,8333333333333;NA;"December 1988 - January 1991";"1988-12-01";"1991-01-31";1;0;0;0;0;0;0;0;0;0;0;1;1988;1991;NA;NA;21,9253472222222;1894,35;23,40446135;24,87887765;330,4276937;49,14432763;46,82522691;-0,464290301847654;-1,19553865;24,6;"Williams, J. B., Anderson, M. D., & Richardson, P. R. K. (1997). Seasonal differences in field metabolism, water requirements, and foraging behavior of free-living aardwolves. Ecology, 78(8), 2588-2603."
"431";431;431;8207;"Mammal";"Mammalia";"Carnivora";"Hyaenidae";"Proteles";"Proteles_cristata";7678,333333;-28,8333333333333;24,8333333333333;NA;"December 1988 - January 1991";"1988-12-01";"1991-01-31";1;0;0;0;0;0;0;0;0;0;0;1;1988;1991;NA;NA;35,5185185185185;3068,8;23,40446135;24,87887765;330,4276937;49,14432763;46,82522691;-0,0206155265819486;-1,19553865;24,6;"Williams, J. B., Anderson, M. D., & Richardson, P. R. K. (1997). Seasonal differences in field metabolism, water requirements, and foraging behavior of free-living aardwolves. Ecology, 78(8), 2588-2603."
"432";432;432;8208;"Mammal";"Mammalia";"Carnivora";"Hyaenidae";"Proteles";"Proteles_cristata";7817,5;-28,8333333333333;24,8333333333333;NA;"December 1988 - January 1991";"1988-12-01";"1991-01-31";1;0;0;0;0;0;0;0;0;0;0;1;1988;1991;NA;NA;26,4780092592593;2287,7;23,40446135;24,87887765;330,4276937;49,14432763;46,82522691;-0,327250025750901;-1,19553865;24,6;"Williams, J. B., Anderson, M. D., & Richardson, P. R. K. (1997). Seasonal differences in field metabolism, water requirements, and foraging behavior of free-living aardwolves. Ecology, 78(8), 2588-2603."
"433";433;433;8209;"Mammal";"Mammalia";"Carnivora";"Hyaenidae";"Proteles";"Proteles_cristata";8045;-28,8333333333333;24,8333333333333;NA;"December 1988 - January 1991";"1988-12-01";"1991-01-31";1;0;0;0;0;0;0;0;0;0;0;1;1988;1991;NA;NA;17,9483024652778;1550,733333;23,40446135;24,87887765;330,4276937;49,14432763;46,82522691;-0,736662219653183;-1,19553865;24,6;"Williams, J. B., Anderson, M. D., & Richardson, P. R. K. (1997). Seasonal differences in field metabolism, water requirements, and foraging behavior of free-living aardwolves. Ecology, 78(8), 2588-2603."
"434";434;434;8210;"Mammal";"Mammalia";"Carnivora";"Hyaenidae";"Proteles";"Proteles_cristata";8155,4;-28,8333333333333;24,8333333333333;NA;"December 1988 - January 1991";"1988-12-01";"1991-01-31";1;0;0;0;0;0;0;0;0;0;0;1;1988;1991;NA;NA;27,2956018518519;2358,34;23,40446135;24,87887765;330,4276937;49,14432763;46,82522691;-0,327216571321306;-1,19553865;24,6;"Williams, J. B., Anderson, M. D., & Richardson, P. R. K. (1997). Seasonal differences in field metabolism, water requirements, and foraging behavior of free-living aardwolves. Ecology, 78(8), 2588-2603."
"435";435;435;8211;"Mammal";"Mammalia";"Carnivora";"Hyaenidae";"Proteles";"Proteles_cristata";9453,714286;-28,8333333333333;24,8333333333333;NA;"December 1988 - January 1991";"1988-12-01";"1991-01-31";1;0;0;0;0;0;0;0;0;0;0;1;1988;1991;NA;NA;30,1615410069444;2605,957143;23,40446135;24,87887765;330,4276937;49,14432763;46,82522691;-0,3334256033779;-1,19553865;24,6;"Williams, J. B., Anderson, M. D., & Richardson, P. R. K. (1997). Seasonal differences in field metabolism, water requirements, and foraging behavior of free-living aardwolves. Ecology, 78(8), 2588-2603."
"436";436;436;8083;"Mammal";"Mammalia";"Artiodactyla";"Bovidae";"Oryx";"Oryx_leucoryx";59900;28,25;41,6666666666667;NA;"36647";"2000-05-01";"2000-05-01";0;0;0;0;1;0;0;0;0;0;0;0;2000;NA;NA;NA;185,694444444444;16044;23,56569371;26,34235236;289,5459083;16,73482797;15,92100933;0,158703383960198;-3,63430629;27,2;"Williams, J. B., Ostrowski, S., Bedin, E., & Ismail, K. (2001). Seasonal variation in energy expenditure, water flux and food consumption of Arabian oryx Oryx leucoryx. Journal of Experimental Biology, 204(13), 2301-2311. https://doi.org/10.1242/jeb.204.13.2301"
"437";437;437;8084;"Mammal";"Mammalia";"Artiodactyla";"Bovidae";"Oryx";"Oryx_leucoryx";67500;28,25;41,6666666666667;NA;"36647";"2000-05-01";"2000-05-01";0;0;0;0;1;0;0;0;0;0;0;0;2000;NA;NA;NA;96,0069444444444;8295;23,56569371;26,34235236;289,5459083;16,73482797;15,92100933;-0,586730610355572;-3,63430629;27,2;"Williams, J. B., Ostrowski, S., Bedin, E., & Ismail, K. (2001). Seasonal variation in energy expenditure, water flux and food consumption of Arabian oryx Oryx leucoryx. Journal of Experimental Biology, 204(13), 2301-2311. https://doi.org/10.1242/jeb.204.13.2301"
"438";438;438;8085;"Mammal";"Mammalia";"Artiodactyla";"Bovidae";"Oryx";"Oryx_leucoryx";73100;28,25;41,6666666666667;NA;"36647";"2000-05-01";"2000-05-01";0;0;0;0;1;0;0;0;0;0;0;0;2000;NA;NA;NA;191,284722222222;16527;23,56569371;26,34235236;289,5459083;16,73482797;15,92100933;0,0453960052435189;-3,63430629;27,2;"Williams, J. B., Ostrowski, S., Bedin, E., & Ismail, K. (2001). Seasonal variation in energy expenditure, water flux and food consumption of Arabian oryx Oryx leucoryx. Journal of Experimental Biology, 204(13), 2301-2311. https://doi.org/10.1242/jeb.204.13.2301"
"439";439;439;8086;"Mammal";"Mammalia";"Artiodactyla";"Bovidae";"Oryx";"Oryx_leucoryx";81500;28,25;41,6666666666667;NA;"36647";"2000-05-01";"2000-05-01";0;0;0;0;1;0;0;0;0;0;0;0;2000;NA;NA;NA;119,097222222222;10290;23,56569371;26,34235236;289,5459083;16,73482797;15,92100933;-0,506514382397427;-3,63430629;27,2;"Williams, J. B., Ostrowski, S., Bedin, E., & Ismail, K. (2001). Seasonal variation in energy expenditure, water flux and food consumption of Arabian oryx Oryx leucoryx. Journal of Experimental Biology, 204(13), 2301-2311. https://doi.org/10.1242/jeb.204.13.2301"
"440";440;440;8087;"Mammal";"Mammalia";"Artiodactyla";"Bovidae";"Oryx";"Oryx_leucoryx";82200;28,25;41,6666666666667;NA;"36647";"2000-05-01";"2000-05-01";0;0;0;0;1;0;0;0;0;0;0;0;2000;NA;NA;NA;302,847222222222;26166;23,56569371;26,34235236;289,5459083;16,73482797;15,92100933;0,420634383735118;-3,63430629;27,2;"Williams, J. B., Ostrowski, S., Bedin, E., & Ismail, K. (2001). Seasonal variation in energy expenditure, water flux and food consumption of Arabian oryx Oryx leucoryx. Journal of Experimental Biology, 204(13), 2301-2311. https://doi.org/10.1242/jeb.204.13.2301"
"441";441;441;8088;"Mammal";"Mammalia";"Artiodactyla";"Bovidae";"Oryx";"Oryx_leucoryx";83200;28,25;41,6666666666667;NA;"36647";"2000-05-01";"2000-05-01";0;0;0;0;1;0;0;0;0;0;0;0;2000;NA;NA;NA;108,888888888889;9408;23,56569371;26,34235236;289,5459083;16,73482797;15,92100933;-0,610946763485414;-3,63430629;27,2;"Williams, J. B., Ostrowski, S., Bedin, E., & Ismail, K. (2001). Seasonal variation in energy expenditure, water flux and food consumption of Arabian oryx Oryx leucoryx. Journal of Experimental Biology, 204(13), 2301-2311. https://doi.org/10.1242/jeb.204.13.2301"
"442";442;442;8089;"Mammal";"Mammalia";"Artiodactyla";"Bovidae";"Oryx";"Oryx_leucoryx";87400;28,25;41,6666666666667;NA;"36647";"2000-05-01";"2000-05-01";0;0;0;0;1;0;0;0;0;0;0;0;2000;NA;NA;NA;106,701388888889;9219;23,56569371;26,34235236;289,5459083;16,73482797;15,92100933;-0,666594863271569;-3,63430629;27,2;"Williams, J. B., Ostrowski, S., Bedin, E., & Ismail, K. (2001). Seasonal variation in energy expenditure, water flux and food consumption of Arabian oryx Oryx leucoryx. Journal of Experimental Biology, 204(13), 2301-2311. https://doi.org/10.1242/jeb.204.13.2301"
"443";443;443;8090;"Mammal";"Mammalia";"Artiodactyla";"Bovidae";"Oryx";"Oryx_leucoryx";90000;28,25;41,6666666666667;NA;"36647";"2000-05-01";"2000-05-01";0;0;0;0;1;0;0;0;0;0;0;0;2000;NA;NA;NA;270,034722222222;23331;23,56569371;26,34235236;289,5459083;16,73482797;15,92100933;0,240877197704;-3,63430629;27,2;"Williams, J. B., Ostrowski, S., Bedin, E., & Ismail, K. (2001). Seasonal variation in energy expenditure, water flux and food consumption of Arabian oryx Oryx leucoryx. Journal of Experimental Biology, 204(13), 2301-2311. https://doi.org/10.1242/jeb.204.13.2301"
"444";444;444;8091;"Mammal";"Mammalia";"Artiodactyla";"Bovidae";"Oryx";"Oryx_leucoryx";91500;28,25;41,6666666666667;NA;"36647";"2000-05-01";"2000-05-01";0;0;0;0;1;0;0;0;0;0;0;0;2000;NA;NA;NA;266,388888888889;23016;23,56569371;26,34235236;289,5459083;16,73482797;15,92100933;0,215417762227045;-3,63430629;27,2;"Williams, J. B., Ostrowski, S., Bedin, E., & Ismail, K. (2001). Seasonal variation in energy expenditure, water flux and food consumption of Arabian oryx Oryx leucoryx. Journal of Experimental Biology, 204(13), 2301-2311. https://doi.org/10.1242/jeb.204.13.2301"
"445";445;445;8092;"Mammal";"Mammalia";"Artiodactyla";"Bovidae";"Oryx";"Oryx_leucoryx";103400;28,25;41,6666666666667;NA;"36647";"2000-05-01";"2000-05-01";0;0;0;0;1;0;0;0;0;0;0;0;2000;NA;NA;NA;214,375;18522;23,56569371;26,34235236;289,5459083;16,73482797;15,92100933;-0,089585387496094;-3,63430629;27,2;"Williams, J. B., Ostrowski, S., Bedin, E., & Ismail, K. (2001). Seasonal variation in energy expenditure, water flux and food consumption of Arabian oryx Oryx leucoryx. Journal of Experimental Biology, 204(13), 2301-2311. https://doi.org/10.1242/jeb.204.13.2301"
"446";446;446;8093;"Mammal";"Mammalia";"Artiodactyla";"Bovidae";"Oryx";"Oryx_leucoryx";105400;28,25;41,6666666666667;NA;"36647";"2000-05-01";"2000-05-01";0;0;0;0;1;0;0;0;0;0;0;0;2000;NA;NA;NA;227,013888888889;19614;23,56569371;26,34235236;289,5459083;16,73482797;15,92100933;-0,046053983601733;-3,63430629;27,2;"Williams, J. B., Ostrowski, S., Bedin, E., & Ismail, K. (2001). Seasonal variation in energy expenditure, water flux and food consumption of Arabian oryx Oryx leucoryx. Journal of Experimental Biology, 204(13), 2301-2311. https://doi.org/10.1242/jeb.204.13.2301"
"447";447;447;8339;"Mammal";"Mammalia";"Carnivora";"Canidae";"Vulpes";"Vulpes_rueppellii";1465;22,25;41,8333333333333;NA;"October - December 1998";"1998-10-01";"1998-12-31";0;0;0;0;0;0;0;0;0;1;1;0;1998;NA;NA;NA;10,2858796296296;888,7;22,422485;23,4679976;201,502867;32,97853327;32,31104508;-0,0706897195835256;-1,227515;23,65;"Williams, J. B., Lenain, D., Ostrowski, S., Tieleman, B. I., & Seddon, P. J. (2002). Energy Expenditure and Water Flux of Rüppell’s Foxes in Saudi Arabia. Physiological and Biochemical Zoology, 75(5), 479-488. https://doi.org/10.1086/344490"
